date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:56:31	90681/90681	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%221355acddb9b6385f288b30794046908d%22	https://androidvsios532379373.wordpress.com/author/nikolijastanivukvoic/feed/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/author/nikolijastanivukvoic/feed/index.html	(from https://androidvsios532379373.wordpress.com/author/nikolijastanivukvoic/)
22:56:31	323/323	---MCZ	200	added ('OK')	text/css	etag:W/%225bffef56-1d7%22	https://s0.wp.com/wp-content/themes/h4/global.css?m=1420737423h&cssminify=yes	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/s0.wp.com/wp-content/themes/h4/global21a2.css	(from https://androidvsios532379373.wordpress.com/author/nikolijastanivukvoic/)
22:56:31	281427/281427	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:53:06%20GMT	https://androidvsios532379373.files.wordpress.com/2020/05/android-3979307_1920.jpg	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.files.wordpress.com/2020/05/android-3979307_1920.jpg	(from https://androidvsios532379373.wordpress.com/2020/05/20/69/)
22:56:32	42743/42743	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20May%202020%2020:56:32%20GMT	https://androidvsios532379373.wordpress.com/author/nikolijastanivukvoic/page/2/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/author/nikolijastanivukvoic/page/2/index.html	(from https://androidvsios532379373.wordpress.com/author/nikolijastanivukvoic/)
22:56:33	107284/107284	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:54:03%20GMT	https://androidvsios532379373.files.wordpress.com/2020/05/android-994910_1920.jpg?w=1024	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.files.wordpress.com/2020/05/android-994910_19202dff.jpg	(from https://androidvsios532379373.wordpress.com/2020/05/20/69/)
22:56:33	945/945	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22789405a90fdb453d1df99cc8f1672169%22	https://androidvsios532379373.wordpress.com/2020/05/20/69/feed/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/69/feed/index.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/69/)
22:56:33	29263/29263	---MCZ	200	added ('OK')	text/html	etag:W/%2220be358aae8867aa7b833c328ef7b2d5%22	https://androidvsios532379373.wordpress.com/2020/05/20/69/amp/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/69/amp/index.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/69/)
22:56:33	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20May%202020%2020:56:35%20GMT	https://androidvsios532379373.wordpress.com/2020/05/20/69/?share=twitter	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/69/index9a7b.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/69/)
22:56:34	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20May%202020%2020:56:35%20GMT	https://androidvsios532379373.wordpress.com/2020/05/20/69/?share=facebook	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/69/index5a58.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/69/)
22:56:34	94562/94562	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:56:21%20GMT	https://androidvsios532379373.files.wordpress.com/2020/05/ai3nuwk-android-vs-apple-wallpaper-2.jpg	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.files.wordpress.com/2020/05/ai3nuwk-android-vs-apple-wallpaper-2.jpg	(from https://androidvsios532379373.wordpress.com/2020/05/20/android-ili-ios/)
22:56:34	977/977	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22f78f84442d5cd1bcceeb19bd750d0539%22	https://androidvsios532379373.wordpress.com/2020/05/20/android-ili-ios/feed/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/android-ili-ios/feed/index.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/android-ili-ios/)
22:56:34	29126/29126	---MCZ	200	added ('OK')	text/html	etag:W/%22d8fce460af79ac4ee01852eb615f9570%22	https://androidvsios532379373.wordpress.com/2020/05/20/android-ili-ios/amp/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/android-ili-ios/amp/index.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/android-ili-ios/)
22:56:35	48401/48401	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:56:42%20GMT	https://androidvsios532379373.files.wordpress.com/2020/05/iesyaiw-android-vs-apple-wallpaper-2.jpg?w=1024	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.files.wordpress.com/2020/05/iesyaiw-android-vs-apple-wallpaper-22dff.jpg	(from https://androidvsios532379373.wordpress.com/2020/05/20/android-ili-ios/)
22:57:32	38343/38343	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d340b81e7c81962ab684f1f7765d5b7c%22	https://androidvsios532379373.wordpress.com/category/android/feed/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/category/android/feed/index.html	(from https://androidvsios532379373.wordpress.com/category/android/)
22:57:32	56509/56509	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d340b81e7c81962ab684f1f7765d5b7c%22	https://androidvsios532379373.wordpress.com/category/android-i-ios/feed/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/category/android-i-ios/feed/index.html	(from https://androidvsios532379373.wordpress.com/category/android-i-ios/)
22:57:41	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20May%202020%2020:56:37%20GMT	https://androidvsios532379373.wordpress.com/2020/05/20/android-ili-ios/?share=facebook	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/android-ili-ios/index5a58.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/android-ili-ios/)
22:57:43	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20May%202020%2020:56:37%20GMT	https://androidvsios532379373.wordpress.com/2020/05/20/android-ili-ios/?share=twitter	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/android-ili-ios/index9a7b.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/android-ili-ios/)
22:57:43	28618/28618	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20May%202020%2020:57:42%20GMT	https://androidvsios532379373.wordpress.com/category/sve-objave/page/2/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/category/sve-objave/page/2/index.html	(from https://androidvsios532379373.wordpress.com/category/sve-objave/)
22:57:43	36889/36889	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2285a5224a081e0551ef99b60438a83bbb%22	https://androidvsios532379373.wordpress.com/category/ios/feed/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/category/ios/feed/index.html	(from https://androidvsios532379373.wordpress.com/category/ios/)
22:57:43	95447/95447	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2285a5224a081e0551ef99b60438a83bbb%22	https://androidvsios532379373.wordpress.com/category/sve-objave/feed/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/category/sve-objave/feed/index.html	(from https://androidvsios532379373.wordpress.com/category/sve-objave/)
22:57:43	12486/12486	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2011:03:12%20GMT	https://androidvsios532379373.files.wordpress.com/2020/05/korisnicki-interfejs.jpg	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.files.wordpress.com/2020/05/korisnicki-interfejs.jpg	(from https://androidvsios532379373.wordpress.com/2020/05/20/korisnicki-interfejs/)
22:57:43	992/992	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%225d6a0696530a413ec55150b6fa7b9553%22	https://androidvsios532379373.wordpress.com/2020/05/20/korisnicki-interfejs/feed/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/korisnicki-interfejs/feed/index.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/korisnicki-interfejs/)
22:57:44	29616/29616	---MCZ	200	added ('OK')	text/html	etag:W/%22e20017fa5ae6aceee742a8055bf0654c%22	https://androidvsios532379373.wordpress.com/2020/05/20/korisnicki-interfejs/amp/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/korisnicki-interfejs/amp/index.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/korisnicki-interfejs/)
22:57:44	117546/117546	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:15:17%20GMT	https://androidvsios532379373.files.wordpress.com/2020/05/samsung-5188631_1920.jpg?w=1024	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.files.wordpress.com/2020/05/samsung-5188631_19202dff.jpg	(from https://androidvsios532379373.wordpress.com/2020/05/20/korisnicki-interfejs/)
22:57:44	236314/236314	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:20:13%20GMT	https://androidvsios532379373.files.wordpress.com/2020/05/social-media-1377018_1920.jpg	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.files.wordpress.com/2020/05/social-media-1377018_1920.jpg	(from https://androidvsios532379373.wordpress.com/2020/05/20/aplikacije/)
22:57:44	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20May%202020%2020:57:45%20GMT	https://androidvsios532379373.wordpress.com/2020/05/20/korisnicki-interfejs/?share=facebook	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/korisnicki-interfejs/index5a58.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/korisnicki-interfejs/)
22:57:44	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20May%202020%2020:57:45%20GMT	https://androidvsios532379373.wordpress.com/2020/05/20/korisnicki-interfejs/?share=twitter	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/korisnicki-interfejs/index9a7b.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/korisnicki-interfejs/)
22:57:45	961/961	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22fa34877d5fb1ccad77f5f289f5e09adf%22	https://androidvsios532379373.wordpress.com/2020/05/20/aplikacije/feed/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/aplikacije/feed/index.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/aplikacije/)
22:57:45	28560/28560	---MCZ	200	added ('OK')	text/html	etag:W/%22a91eb8044e4ce1055bb5354081e3e4ff%22	https://androidvsios532379373.wordpress.com/2020/05/20/aplikacije/amp/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/aplikacije/amp/index.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/aplikacije/)
22:57:45	126542/126542	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:19:10%20GMT	https://androidvsios532379373.files.wordpress.com/2020/05/ipad-605439_1920.jpg?w=1024	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.files.wordpress.com/2020/05/ipad-605439_19202dff.jpg	(from https://androidvsios532379373.wordpress.com/2020/05/20/aplikacije/)
22:57:46	34640/34640	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:23:05%20GMT	https://androidvsios532379373.files.wordpress.com/2020/05/313695.jpg	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.files.wordpress.com/2020/05/313695.jpg	(from https://androidvsios532379373.wordpress.com/2020/05/20/upravljanje-memorijom/)
22:57:46	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20May%202020%2020:57:47%20GMT	https://androidvsios532379373.wordpress.com/2020/05/20/aplikacije/?share=facebook	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/aplikacije/index5a58.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/aplikacije/)
22:57:46	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20May%202020%2020:57:47%20GMT	https://androidvsios532379373.wordpress.com/2020/05/20/aplikacije/?share=twitter	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/aplikacije/index9a7b.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/aplikacije/)
22:57:46	994/994	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d5e6b6c08dd45fa020afcdcb46a42609%22	https://androidvsios532379373.wordpress.com/2020/05/20/upravljanje-memorijom/feed/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/upravljanje-memorijom/feed/index.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/upravljanje-memorijom/)
22:57:46	28938/28938	---MCZ	200	added ('OK')	text/html	etag:W/%22b153e217c81a82125ecebea7a7132127%22	https://androidvsios532379373.wordpress.com/2020/05/20/upravljanje-memorijom/amp/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/upravljanje-memorijom/amp/index.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/upravljanje-memorijom/)
22:57:47	96748/96748	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:26:49%20GMT	https://androidvsios532379373.files.wordpress.com/2020/05/android-199225_1280.jpg?w=1024	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.files.wordpress.com/2020/05/android-199225_12802dff.jpg	(from https://androidvsios532379373.wordpress.com/2020/05/20/upravljanje-memorijom/)
22:57:47	283332/283332	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:28:14%20GMT	https://androidvsios532379373.files.wordpress.com/2020/05/iphone-563071_1920.jpg	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.files.wordpress.com/2020/05/iphone-563071_1920.jpg	(from https://androidvsios532379373.wordpress.com/2020/05/20/pocetni-ekran/)
22:57:47	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20May%202020%2020:57:48%20GMT	https://androidvsios532379373.wordpress.com/2020/05/20/upravljanje-memorijom/?share=facebook	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/upravljanje-memorijom/index5a58.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/upravljanje-memorijom/)
22:57:47	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20May%202020%2020:57:48%20GMT	https://androidvsios532379373.wordpress.com/2020/05/20/upravljanje-memorijom/?share=twitter	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/upravljanje-memorijom/index9a7b.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/upravljanje-memorijom/)
22:57:47	28204/28204	---MCZ	200	added ('OK')	text/html	etag:W/%2276c1a552275bbece3c59dcefb7939bbe%22	https://androidvsios532379373.wordpress.com/2020/05/20/pocetni-ekran/amp/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/pocetni-ekran/amp/index.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/pocetni-ekran/)
22:57:48	971/971	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2251065e992a06b4508c07122882174d98%22	https://androidvsios532379373.wordpress.com/2020/05/20/pocetni-ekran/feed/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/pocetni-ekran/feed/index.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/pocetni-ekran/)
22:57:48	37372/37372	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:29:17%20GMT	https://androidvsios532379373.files.wordpress.com/2020/05/arnel-hasanovic-4owsxdeas2g-unsplash.jpg?w=1024	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.files.wordpress.com/2020/05/arnel-hasanovic-4owsxdeas2g-unsplash2dff.jpg	(from https://androidvsios532379373.wordpress.com/2020/05/20/pocetni-ekran/)
22:57:48	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20May%202020%2020:57:49%20GMT	https://androidvsios532379373.wordpress.com/2020/05/20/pocetni-ekran/?share=facebook	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/pocetni-ekran/index5a58.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/pocetni-ekran/)
22:57:49	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20May%202020%2020:57:49%20GMT	https://androidvsios532379373.wordpress.com/2020/05/20/pocetni-ekran/?share=twitter	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/pocetni-ekran/index9a7b.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/pocetni-ekran/)
22:57:49	1338299/1338299	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:30:37%20GMT	https://androidvsios532379373.files.wordpress.com/2020/05/sara-kurfess-yddmirck34i-unsplash.jpg	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.files.wordpress.com/2020/05/sara-kurfess-yddmirck34i-unsplash.jpg	(from https://androidvsios532379373.wordpress.com/2020/05/20/pristupacnost-ios-a/)
22:57:49	989/989	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22b88779c8fc9802b115e106ba7288c3b5%22	https://androidvsios532379373.wordpress.com/2020/05/20/pristupacnost-ios-a/feed/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/pristupacnost-ios-a/feed/index.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/pristupacnost-ios-a/)
22:57:49	28867/28867	---MCZ	200	added ('OK')	text/html	etag:W/%22c7a7c3b535a0136fd6668cd8a961331d%22	https://androidvsios532379373.wordpress.com/2020/05/20/pristupacnost-ios-a/amp/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/pristupacnost-ios-a/amp/index.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/pristupacnost-ios-a/)
22:57:50	50856/50856	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:31:39%20GMT	https://androidvsios532379373.files.wordpress.com/2020/05/przemyslaw-marczynski-ocfksnqz0si-unsplash.jpg?w=1024	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.files.wordpress.com/2020/05/przemyslaw-marczynski-ocfksnqz0si-unsplash2dff.jpg	(from https://androidvsios532379373.wordpress.com/2020/05/20/pristupacnost-ios-a/)
22:57:50	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20May%202020%2020:57:51%20GMT	https://androidvsios532379373.wordpress.com/2020/05/20/pristupacnost-ios-a/?share=facebook	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/pristupacnost-ios-a/index5a58.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/pristupacnost-ios-a/)
22:57:50	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20May%202020%2020:57:51%20GMT	https://androidvsios532379373.wordpress.com/2020/05/20/pristupacnost-ios-a/?share=twitter	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/pristupacnost-ios-a/index9a7b.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/pristupacnost-ios-a/)
22:57:51	1186861/1186861	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:33:24%20GMT	https://androidvsios532379373.files.wordpress.com/2020/05/wesson-wang-y0_vfxohayg-unsplash.jpg	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.files.wordpress.com/2020/05/wesson-wang-y0_vfxohayg-unsplash.jpg	(from https://androidvsios532379373.wordpress.com/2020/05/20/multitasking/)
22:57:51	967/967	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22acfd96fc254accaa2b64d9dc3c4971ac%22	https://androidvsios532379373.wordpress.com/2020/05/20/multitasking/feed/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/multitasking/feed/index.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/multitasking/)
22:57:51	28256/28256	---MCZ	200	added ('OK')	text/html	etag:W/%22aecf239f2c0fdfe4b5af5f4a00cded5d%22	https://androidvsios532379373.wordpress.com/2020/05/20/multitasking/amp/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/multitasking/amp/index.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/multitasking/)
22:57:52	68331/68331	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:34:44%20GMT	https://androidvsios532379373.files.wordpress.com/2020/05/drew-coffman-k1mxhtd6sko-unsplash.jpg?w=1024	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.files.wordpress.com/2020/05/drew-coffman-k1mxhtd6sko-unsplash2dff.jpg	(from https://androidvsios532379373.wordpress.com/2020/05/20/multitasking/)
22:57:52	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20May%202020%2020:57:53%20GMT	https://androidvsios532379373.wordpress.com/2020/05/20/multitasking/?share=facebook	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/multitasking/index5a58.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/multitasking/)
22:57:52	1056730/1056730	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:12:15%20GMT	https://androidvsios532379373.files.wordpress.com/2020/05/rami-al-zayat-w33-zg-dnl4-unsplash.jpg	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.files.wordpress.com/2020/05/rami-al-zayat-w33-zg-dnl4-unsplash.jpg	(from https://androidvsios532379373.wordpress.com/2020/05/20/interfejs/)
22:57:52	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20May%202020%2020:57:53%20GMT	https://androidvsios532379373.wordpress.com/2020/05/20/multitasking/?share=twitter	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/multitasking/index9a7b.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/multitasking/)
22:57:53	958/958	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%227d50a10024bc478b42dd93f323a7d4e4%22	https://androidvsios532379373.wordpress.com/2020/05/20/interfejs/feed/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/interfejs/feed/index.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/interfejs/)
22:57:53	28436/28436	---MCZ	200	added ('OK')	text/html	etag:W/%22c5ec2e3f9fdb48d8fb40107e770ed39e%22	https://androidvsios532379373.wordpress.com/2020/05/20/interfejs/amp/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/interfejs/amp/index.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/interfejs/)
22:57:53	120760/120760	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:12:54%20GMT	https://androidvsios532379373.files.wordpress.com/2020/05/tablet-1442900_1920.jpg?w=1024	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.files.wordpress.com/2020/05/tablet-1442900_19202dff.jpg	(from https://androidvsios532379373.wordpress.com/2020/05/20/interfejs/)
22:57:54	33015/33015	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:38:15%20GMT	https://androidvsios532379373.files.wordpress.com/2020/05/313703.jpg	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.files.wordpress.com/2020/05/313703.jpg	(from https://androidvsios532379373.wordpress.com/2020/05/20/aplikacije-dostupne-na-ios-u-i-androidu/)
22:57:54	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20May%202020%2020:57:55%20GMT	https://androidvsios532379373.wordpress.com/2020/05/20/interfejs/?share=facebook	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/interfejs/index5a58.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/interfejs/)
22:57:54	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2020%20May%202020%2020:57:55%20GMT	https://androidvsios532379373.wordpress.com/2020/05/20/interfejs/?share=twitter	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/interfejs/index9a7b.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/interfejs/)
22:57:54	1048/1048	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22be2a1be8462ccb22439adf01b0afe234%22	https://androidvsios532379373.wordpress.com/2020/05/20/aplikacije-dostupne-na-ios-u-i-androidu/feed/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/aplikacije-dostupne-na-ios-u-i-androidu/feed/index.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/aplikacije-dostupne-na-ios-u-i-androidu/)
22:57:54	11905/11905	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2019:39:09%20GMT	https://androidvsios532379373.files.wordpress.com/2020/05/mark-s-01votcideww-unsplash.jpg?w=1024	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.files.wordpress.com/2020/05/mark-s-01votcideww-unsplash2dff.jpg	(from https://androidvsios532379373.wordpress.com/2020/05/20/aplikacije-dostupne-na-ios-u-i-androidu/)
22:57:54	30359/30359	---MCZ	200	added ('OK')	text/html	etag:W/%2289496e0edda871dd423f511245b56ae4%22	https://androidvsios532379373.wordpress.com/2020/05/20/aplikacije-dostupne-na-ios-u-i-androidu/amp/	C:/Users/nikol/OneDrive/Desktop/Projekat%20veliki/androidvsios532379373.wordpress.com/2020/05/20/aplikacije-dostupne-na-ios-u-i-androidu/amp/index.html	(from https://androidvsios532379373.wordpress.com/2020/05/20/aplikacije-dostupne-na-ios-u-i-androidu/)
